"","num","A_Year_Built","A_Construction_Quality","A_Building_Condition","A_HVAC","A_Building_Type","A_Gross_Building_Area","A_Net_Leaseable_Area"
"16820",50689070,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16821",50691680,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16822",50691360,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16823",50691690,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16824",50691370,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16825",50689720,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16826",50689080,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16827",50689730,"1995","AVERAGE","AVERAGE","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16828",50689090,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16829",50692850,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16830",50692530,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16831",50690360,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16832",50690370,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16833",50688400,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16834",50688410,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16835",50691000,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16836",50691010,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16837",50692240,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16838",50692250,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16839",50690380,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16840",50690390,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16841",50688420,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16842",50688430,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16843",50691020,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16844",50691030,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16845",50692260,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16846",50692270,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16847",50690400,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16848",50690410,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16849",50688440,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16850",50688450,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16851",50691040,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16852",50691050,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16853",50692280,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16854",50692290,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16855",50692860,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16856",50692540,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES","1,097","0"
"16857",50689740,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16858",50689100,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16859",50689750,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16860",50689110,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16861",50691780,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16862",50691380,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16863",50691790,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16864",50691800,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16865",50691810,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16866",50691390,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16867",50689760,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16868",50689120,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16869",50689770,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16870",50689130,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16871",50692870,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16872",50692550,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16873",50692880,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16874",50692560,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16875",50689780,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16876",50689140,"1990","AVERAGE","AVERAGE","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16877",50689790,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16878",50689150,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16879",50691820,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16880",50691400,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16881",50691830,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16882",50691840,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16883",50691850,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16884",50691410,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16885",50689800,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16886",50689160,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16887",50689810,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16888",50689170,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16889",50692890,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16890",50692570,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16891",50692900,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16892",50692580,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16893",50689820,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16894",50689180,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16895",50689830,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16896",50689190,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16897",50691860,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16898",50691420,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16899",50691870,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16900",50691880,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16901",50691890,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16902",50691430,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16903",50689840,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16904",50689200,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16905",50689850,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16906",50689210,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16907",50692910,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16908",50692590,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16909",50692920,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16910",50692600,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16911",50689860,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16912",50689220,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16913",50689870,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16914",50689230,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16915",50691900,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16916",50691440,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16917",50691910,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16918",50691920,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16919",50691930,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16920",50691450,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16921",50689880,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16922",50689240,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16923",50689890,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16924",50689250,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16925",50692930,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16926",50692610,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16927",50692940,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16928",50692620,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16929",50689900,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16930",50689260,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16931",50689910,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16932",50689270,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16933",50691700,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16934",50691460,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16935",50691710,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16936",50691470,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16937",50689920,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16938",50689280,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16939",50689930,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16940",50689290,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16941",50692950,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16942",50692630,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16943",50692960,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16944",50692640,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16945",50689940,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16946",50689300,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16947",50689950,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16948",50689310,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16949",50691720,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16950",50691480,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16951",50691730,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16952",50691490,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16953",50689960,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16954",50689320,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16955",50689970,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16956",50689330,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16957",50692970,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16958",50692650,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16959",50692980,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16960",50692660,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16961",50689980,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16962",50689340,"1990","AVERAGE","AVERAGE","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16963",50689990,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16964",50689350,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16965",50691740,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16966",50691500,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16967",50691750,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16968",50691510,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16969",50690000,"1990","AVERAGE","AVERAGE","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16970",50689360,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16971",50690010,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16972",50689370,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16973",50692990,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16974",50692670,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16975",50693000,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16976",50692680,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16977",50690020,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16978",50689380,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16979",50690030,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16980",50689390,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16981",50691760,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16982",50691520,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16983",50691770,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16984",50691530,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16985",50690040,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16986",50689400,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16987",50690050,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16988",50689410,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16989",50693010,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16990",50692690,"1990","AVERAGE","VERY GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"16991",50186400,"","UNKNOWN","UNKNOWN","","","1","0"
"16992",12137500,"2020","EXCELLENT","VERY GOOD","WARM AND COOL AIR ZONE","LUXURY APARTMENTS HI-RISE","288,675","259,268"
"16993",50287000,"0","GOOD","GOOD","PACKAGE UNIT","MIXED RETAIL W/ OFFICE UNITS","7,568","0"
"16994",50287020,"0","GOOD","GOOD","PACKAGE UNIT","MIXED RETAIL W/ OFFICE UNITS","6,427","0"
"16995",50521500,"0","GOOD","GOOD","PACKAGE UNIT","MIXED RETAIL W/ OFFICE UNITS","3,401","0"
"16996",50521510,"0","GOOD","GOOD","PACKAGE UNIT","MIXED RETAIL W/ OFFICE UNITS","3,785","0"
"16997",50626050,"1992","GOOD","GOOD","PACKAGE UNIT","MIXED RETAIL W/ OFFICE UNITS","8,605","8,605"
"16998",50626060,"1992","VERY GOOD","GOOD","PACKAGE UNIT","MIXED RETAIL W/ OFFICE UNITS","1,860","1,860"
"16999",50626070,"1992","GOOD","GOOD","PACKAGE UNIT","MIXED RETAIL W/ OFFICE UNITS","1,860","0"
"17000",50626080,"1996","GOOD","GOOD","PACKAGE UNIT","MIXED RETAIL W/ OFFICE UNITS","1,860","0"
"17001",50626090,"1996","GOOD","GOOD","PACKAGE UNIT","MIXED RETAIL W/ OFFICE UNITS","1,860","0"
"17002",12173500,"","UNKNOWN","UNKNOWN","","","1","0"
"17003",50626100,"0","GOOD","GOOD","PACKAGE UNIT","MIXED RETAIL W/ OFFICE UNITS","6,790","0"
"17004",50626110,"0","GOOD","GOOD","PACKAGE UNIT","MIXED RETAIL W/ OFFICE UNITS","3,083","0"
"17005",12168000,"1986","GOOD","GOOD","HOT CHILLED WATER","OFFICE BUILDING","28,960","26,643"
"17006",12169000,"1900","GOOD PLUS","GOOD","PACKAGE UNIT","MIXED RETAIL W/ RES UNITS","1,482","0"
"17007",60019680,"2011","AVERAGE PLUS","EXCELLENT","CENTRAL AIR TO AIR","MULTIPLE - RESIDENTIAL","3,621","0"
"17008",11723000,"2009","EXCELLENT","EXCELLENT","WARM AND COOL AIR ZONE","COMMUNITY RECREATION CENTER","35,799","0"
"17009",11602000,"1900","AVERAGE","AVERAGE","PACKAGE UNIT","MUSEUM","2,500","0"
"17010",11601520,"","UNKNOWN","UNKNOWN","","","1","0"
"17011",10899000,"1920","AVERAGE PLUS","GOOD","PACKAGE UNIT","OFFICE BUILDING","624","0"
"17012",10898500,"1920","AVERAGE PLUS","GOOD","PACKAGE UNIT","OFFICE BUILDING","624","0"
"17013",10897000,"1940","LOW PLUS","GOOD","COMPLETE HVAC","FAST FOOD RESTAURANT","450","0"
"17014",50044700,"","UNKNOWN","UNKNOWN","","","1","0"
"17015",50522920,"2013","UNKNOWN","UNKNOWN","NONE","PERMIT VALUE","1","0"
"17016",50522900,"2007","GOOD PLUS","AVERAGE","NONE","PERMIT VALUE","1","0"
"17017",50522890,"2007","GOOD PLUS","AVERAGE","NONE","PERMIT VALUE","1","0"
"17018",50522880,"2007","GOOD PLUS","AVERAGE","NONE","PERMIT VALUE","1","0"
"17019",50522870,"2007","GOOD PLUS","AVERAGE","NONE","PERMIT VALUE","1","0"
"17020",50522860,"2007","GOOD PLUS","AVERAGE","NONE","PERMIT VALUE","1","0"
"17021",50522850,"2007","GOOD PLUS","AVERAGE","NONE","PERMIT VALUE","1","0"
"17022",50522840,"2007","GOOD PLUS","AVERAGE","NONE","PERMIT VALUE","1","0"
"17023",50522830,"2007","GOOD PLUS","AVERAGE","NONE","PERMIT VALUE","1","0"
"17024",50522820,"2007","GOOD PLUS","AVERAGE","NONE","PERMIT VALUE","1","0"
"17025",50522810,"2007","GOOD PLUS","AVERAGE","NONE","PERMIT VALUE","1","0"
"17026",50522800,"2007","GOOD PLUS","AVERAGE","NONE","PERMIT VALUE","1","0"
"17027",50522790,"2007","GOOD PLUS","AVERAGE","NONE","PERMIT VALUE","1","0"
"17028",50522780,"2007","GOOD PLUS","AVERAGE","NONE","PERMIT VALUE","1","0"
"17029",50522770,"2007","GOOD PLUS","AVERAGE","NONE","PERMIT VALUE","1","0"
"17030",50594850,"1990","GOOD PLUS","AVERAGE","CENTRAL AIR TO AIR","TOWNHOUSE 3  STORY","1,850","0"
"17031",50594860,"1990","GOOD PLUS","AVERAGE","CENTRAL AIR TO AIR","TOWNHOUSE 3  STORY","1,850","0"
"17032",50594620,"1990","GOOD PLUS","AVERAGE","CENTRAL AIR TO AIR","TOWNHOUSE 3  STORY","1,850","0"
"17033",50594630,"1990","GOOD PLUS","AVERAGE","HEAT PUMP","TOWNHOUSE 3  STORY","1,440","0"
"17034",50517500,"1988","GOOD","GOOD","NONE","LUXURY APARTMENTS HI-RISE","1","0"
"17035",50000600,"1975","EXCELLENT","GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"17036",50002200,"1975","EXCELLENT","GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"17037",50003800,"1975","EXCELLENT","GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"17038",50005400,"1975","EXCELLENT","GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"17039",50007000,"1975","EXCELLENT","GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"17040",50008600,"1975","EXCELLENT","GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"17041",50010200,"1975","EXCELLENT","GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"17042",50011800,"1975","EXCELLENT","GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"17043",50013400,"1975","EXCELLENT","GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"17044",50015000,"1975","EXCELLENT","GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"17045",50016600,"1975","EXCELLENT","GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"17046",50018200,"1975","EXCELLENT","GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"17047",50019800,"1975","EXCELLENT","GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"17048",50021400,"1975","EXCELLENT","GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"17049",50023000,"1975","EXCELLENT","GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"17050",50024600,"1975","EXCELLENT","GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"17051",50026200,"1975","EXCELLENT","GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"17052",50027800,"1975","EXCELLENT","GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
"17053",50029400,"1975","EXCELLENT","GOOD","CENTRAL AIR TO AIR","CONDO > 3 STORIES",NA,NA
