num,sale_year,sale_price
50635390,2/12/2015,"$450,000 "
50635390,3/22/2006,"$499,500 "
50635390,8/27/2002,"$309,000 "
50635390,12/30/1997,"$191,000 "
50635390,8/18/1995,"$1,302,641 "
50635400,10/22/2009,"$395,000 "
50635400,11/7/1997,"$185,355 "
50635400,11/22/1995,"$1,241,075 "
50635400,11/13/1995,$0 
50635410,5/5/2023,"$615,000 "
50635410,9/27/2022,$0 
50635410,4/27/2002,"$30,000 "
50635410,10/29/1997,"$211,210 "
50635410,11/22/1995,"$1,241,075 "
38256000,"The assessment includes multiple parcels.  Parent parcel # 38248000 reflects  100% of the assessed value. Associated parcels include: 
	38256000,
",$0 
38256000,4/30/2019,"$120,791,995 "
38256000,4/30/2019,$0 
38256000,3/31/2006,"$40,500,000 "
38256000,8/23/1993,"$47,500,000 "
38256000,11/6/1990,"$8,885,000 "
38256000,10/30/1987,NA
38258020,"The assessment includes multiple parcels.  Parent parcel # 38258020 reflects  100% of the assessed value. Associated parcels include: 
	38260100,
","$50,100,000 "
38258020,6/8/2022,$0 
38258020,7/24/2015,"$23,000,000 "
38258020,11/1/2011,"$8,301,000 "
38258020,10/19/1999,"$6,115,000 "
38258020,6/23/1993,"$9,646,500 "
38258020,5/26/1988,NA
38248000,"The assessment includes multiple parcels.  Parent parcel # 38248000 reflects  100% of the assessed value. Associated parcels include: 
	38256000,
",$0 
38248000,4/30/2019,"$120,791,995 "
38248000,4/30/2019,$0 
38248000,3/31/2006,"$40,500,000 "
38248000,8/23/1993,"$47,500,000 "
38248000,11/6/1990,"$8,885,000 "
38248000,10/30/1987,NA
38260100,"The assessment includes multiple parcels.  Parent parcel # 38258020 reflects  100% of the assessed value. Associated parcels include: 
	38260100,
","$50,100,000 "
38260100,6/8/2022,$0 
38260100,7/24/2015,"$23,000,000 "
38260100,11/1/2011,"$8,301,000 "
38260100,10/19/1999,"$6,115,000 "
38260100,6/23/1993,"$9,646,500 "
38260100,5/26/1988,NA
38260010,9/23/1980,$0 
38260010,6/1/1973,$0 
35752000,"The assessment includes multiple parcels.  Parent parcel # 35688000 reflects  100% of the assessed value. Associated parcels include: 
	35704000,
	35720000,
	35736000,
	35752000,
	35768000,
	35976000,
	35992000,
	36008000,
	36024000,
	36040000,
	36056000,
	36072000,
	36088000,
	36104000,
	36120000,
	36136000,
	36152000,
	36168000,
	36184000,
	36200000,
	36216000,
	36232000,
	36248000,
	36264000,
	36280000,
	36296000,
	36312000,
","$524,000 "
35752000,11/13/1986,$0 
35752000,1/1/1942,NA
35648000,11/13/1986,"$524,000 "
35648000,7/7/1980,$0 
35648000,1/1/1942,$0 
35736000,"The assessment includes multiple parcels.  Parent parcel # 35688000 reflects  100% of the assessed value. Associated parcels include: 
	35704000,
	35720000,
	35736000,
	35752000,
	35768000,
	35976000,
	35992000,
	36008000,
	36024000,
	36040000,
	36056000,
	36072000,
	36088000,
	36104000,
	36120000,
	36136000,
	36152000,
	36168000,
	36184000,
	36200000,
	36216000,
	36232000,
	36248000,
	36264000,
	36280000,
	36296000,
	36312000,
","$524,000 "
35736000,11/13/1986,$0 
35736000,1/1/1942,NA
36136000,"The assessment includes multiple parcels.  Parent parcel # 35688000 reflects  100% of the assessed value. Associated parcels include: 
	35704000,
	35720000,
	35736000,
	35752000,
	35768000,
	35976000,
	35992000,
	36008000,
	36024000,
	36040000,
	36056000,
	36072000,
	36088000,
	36104000,
	36120000,
	36136000,
	36152000,
	36168000,
	36184000,
	36200000,
	36216000,
	36232000,
	36248000,
	36264000,
	36280000,
	36296000,
	36312000,
","$524,000 "
36136000,11/13/1986,$0 
36136000,1/1/1942,NA
35656000,11/13/1986,"$524,000 "
35656000,7/7/1980,$0 
35656000,1/1/1942,$0 
36152000,"The assessment includes multiple parcels.  Parent parcel # 35688000 reflects  100% of the assessed value. Associated parcels include: 
	35704000,
	35720000,
	35736000,
	35752000,
	35768000,
	35976000,
	35992000,
	36008000,
	36024000,
	36040000,
	36056000,
	36072000,
	36088000,
	36104000,
	36120000,
	36136000,
	36152000,
	36168000,
	36184000,
	36200000,
	36216000,
	36232000,
	36248000,
	36264000,
	36280000,
	36296000,
	36312000,
","$524,000 "
36152000,11/13/1986,$0 
36152000,1/1/1942,NA
35720000,"The assessment includes multiple parcels.  Parent parcel # 35688000 reflects  100% of the assessed value. Associated parcels include: 
	35704000,
	35720000,
	35736000,
	35752000,
	35768000,
	35976000,
	35992000,
	36008000,
	36024000,
	36040000,
	36056000,
	36072000,
	36088000,
	36104000,
	36120000,
	36136000,
	36152000,
	36168000,
	36184000,
	36200000,
	36216000,
	36232000,
	36248000,
	36264000,
	36280000,
	36296000,
	36312000,
","$524,000 "
35720000,11/13/1986,$0 
35720000,1/1/1942,NA
35664000,11/13/1986,"$524,000 "
35664000,7/7/1980,$0 
35664000,1/1/1942,$0 
35672000,11/13/1986,"$524,000 "
35672000,7/7/1980,$0 
35672000,1/1/1942,$0 
35704000,"The assessment includes multiple parcels.  Parent parcel # 35688000 reflects  100% of the assessed value. Associated parcels include: 
	35704000,
	35720000,
	35736000,
	35752000,
	35768000,
	35976000,
	35992000,
	36008000,
	36024000,
	36040000,
	36056000,
	36072000,
	36088000,
	36104000,
	36120000,
	36136000,
	36152000,
	36168000,
	36184000,
	36200000,
	36216000,
	36232000,
	36248000,
	36264000,
	36280000,
	36296000,
	36312000,
","$524,000 "
35704000,11/13/1986,$0 
35704000,1/1/1942,NA
36168000,"The assessment includes multiple parcels.  Parent parcel # 35688000 reflects  100% of the assessed value. Associated parcels include: 
	35704000,
	35720000,
	35736000,
	35752000,
	35768000,
	35976000,
	35992000,
	36008000,
	36024000,
	36040000,
	36056000,
	36072000,
	36088000,
	36104000,
	36120000,
	36136000,
	36152000,
	36168000,
	36184000,
	36200000,
	36216000,
	36232000,
	36248000,
	36264000,
	36280000,
	36296000,
	36312000,
","$524,000 "
36168000,11/13/1986,$0 
36168000,1/1/1942,NA
35688000,"The assessment includes multiple parcels.  Parent parcel # 35688000 reflects  100% of the assessed value. Associated parcels include: 
	35704000,
	35720000,
	35736000,
	35752000,
	35768000,
	35976000,
	35992000,
	36008000,
	36024000,
	36040000,
	36056000,
	36072000,
	36088000,
	36104000,
	36120000,
	36136000,
	36152000,
	36168000,
	36184000,
	36200000,
	36216000,
	36232000,
	36248000,
	36264000,
	36280000,
	36296000,
	36312000,
","$524,000 "
35688000,11/13/1986,$0 
35688000,1/1/1942,NA
36184000,"The assessment includes multiple parcels.  Parent parcel # 35688000 reflects  100% of the assessed value. Associated parcels include: 
	35704000,
	35720000,
	35736000,
	35752000,
	35768000,
	35976000,
	35992000,
	36008000,
	36024000,
	36040000,
	36056000,
	36072000,
	36088000,
	36104000,
	36120000,
	36136000,
	36152000,
	36168000,
	36184000,
	36200000,
	36216000,
	36232000,
	36248000,
	36264000,
	36280000,
	36296000,
	36312000,
","$524,000 "
36184000,11/13/1986,$0 
36184000,1/1/1942,NA
35680000,11/13/1986,"$524,000 "
35680000,7/7/1980,$0 
35680000,1/1/1942,$0 
50280010,4/8/2021,"$385,000 "
50280010,4/10/2015,"$320,000 "
50280010,6/28/2005,"$383,900 "
50280010,3/14/2002,"$181,000 "
50280010,9/25/1998,"$100,000 "
50280020,6/22/2020,$0 
50280020,8/14/2009,"$335,000 "
50280020,7/21/2003,"$225,000 "
50280020,6/23/2000,"$112,000 "
50280020,2/18/1992,"$109,500 "
50280040,6/13/2022,"$335,000 "
50280040,5/12/1987,"$84,500 "
50280040,11/7/1984,"$63,000 "
50280040,6/27/1979,"$38,500 "
50280050,2/7/2023,"$395,000 "
50280050,7/28/2015,"$315,000 "
50280050,11/21/2005,"$400,000 "
50280050,7/30/2002,"$181,000 "
50280050,3/19/1984,"$67,900 "
50280070,6/9/1987,$0 
50280070,8/9/1979,"$36,500 "
50280070,5/15/1979,$0 
50280080,3/29/2018,"$332,405 "
50280080,8/24/2016,"$305,000 "
50280080,12/31/2014,$0 
50280080,5/27/2004,"$296,999 "
50280080,10/19/2001,"$155,000 "
50280080,10/26/1994,"$105,000 "
50280100,4/25/2024,"$380,000 "
50280100,4/24/2024,$0 
50280100,5/5/2023,$0 
50280100,7/25/2022,$0 
50280100,4/22/2004,$0 
50280100,5/30/2003,"$220,000 "
50280100,9/19/1997,"$103,600 "
50280110,5/27/1987,"$79,000 "
50280110,11/27/1985,"$69,990 "
50280110,6/24/1983,"$55,000 "
50280115,10/15/2008,"$305,000 "
50280115,4/19/2000,"$100,000 "
50280115,3/24/1993,$0 
50280115,3/22/1993,$0 
50280125,5/20/2022,"$386,000 "
50280125,12/28/2016,"$309,450 "
50280125,3/5/2008,"$295,000 "
50280125,6/23/1986,"$74,000 "
50280125,9/25/1979,"$50,800 "
50280125,5/15/1979,$0 
50280140,5/19/2017,"$285,000 "
50280140,10/4/2007,"$333,000 "
50280140,7/21/2004,"$303,000 "
50280140,11/9/2001,"$163,150 "
50280140,10/26/1998,"$89,900 "
50280150,2/25/1998,"$74,000 "
50280150,6/13/1979,"$34,500 "
50280150,5/15/1979,$0 
50280170,1/29/2009,$0 
50280170,3/15/1996,"$95,000 "
50280170,6/29/1990,$0 
50280170,6/29/1990,"$129,787 "
50280180,11/4/2024,"$409,000 "
50280180,8/30/2012,"$265,000 "
50280180,6/13/1979,"$37,500 "
50280180,5/15/1979,$0 
50280200,10/16/2020,"$340,000 "
50280200,6/28/1991,"$121,800 "
50280200,7/5/1979,"$50,800 "
50280200,5/15/1979,$0 
50280210,3/6/1981,$0 
50280210,5/15/1979,$0 
50280230,6/8/2023,"$425,000 "
50280230,11/2/2015,"$324,900 "
50280230,5/8/2002,"$175,000 "
50280230,8/2/1979,"$49,800 "
50280230,5/15/1979,$0 
50280240,5/18/2001,"$130,000 "
50280240,8/5/1993,"$95,900 "
50280240,6/20/1979,"$49,800 "
50280260,6/29/2018,"$315,000 "
50280260,3/9/2012,$0 
50280260,3/1/2001,"$112,900 "
50280260,7/8/1996,"$87,000 "
50280260,4/26/1991,"$108,000 "
50280275,1/8/2003,"$205,500 "
50280275,5/12/1999,"$108,900 "
50280275,3/16/1995,"$107,500 "
50280280,7/28/2020,"$360,000 "
50280280,6/27/2014,"$298,586 "
50280280,9/27/2013,"$305,000 "
50280280,3/11/2010,"$300,000 "
50280280,9/12/1996,"$92,800 "
50280280,7/18/1979,"$50,800 "
50280280,5/15/1979,$0 
50280300,4/26/2022,"$357,000 "
50280300,6/30/2020,"$353,000 "
50280300,11/19/2009,"$301,250 "
50280300,4/16/1987,"$76,500 "
50280300,8/28/1979,"$48,700 "
50280300,5/15/1979,$0 
50280310,1/31/2019,$0 
50280310,3/16/2018,"$305,000 "
50280310,10/7/2011,$0 
50280310,12/10/2009,"$316,000 "
50280310,5/16/2008,$0 
50280310,6/9/2003,"$213,500 "
50280310,6/13/1979,"$49,800 "
50280310,5/15/1979,$0 
50280330,9/27/2002,"$175,700 "
50280330,7/9/1986,"$67,500 "
50280330,10/24/1985,$0 
50280340,9/30/2013,"$299,000 "
50280340,1/20/2004,"$235,000 "
50280340,3/24/1993,"$108,000 "
50280340,3/14/1988,"$93,000 "
50280360,12/31/1991,"$118,000 "
50280360,3/6/1984,$0 
50280360,1/1/1942,"$65,000 "
50280370,5/28/2024,"$447,500 "
50280370,12/2/2021,"$370,000 "
50280370,5/29/2020,$0 
50280370,4/20/2017,"$280,000 "
50280370,2/8/2012,$0 
50280370,10/28/1996,"$111,000 "
50280370,5/29/1990,"$127,000 "
50280370,6/20/1979,"$50,800 "
50280390,12/17/2018,"$350,000 "
50280390,6/13/2005,$0 
50280390,9/18/2003,$0 
50280390,6/26/2001,"$148,900 "
50280400,1/14/2021,"$400,000 "
50280400,4/11/2014,"$294,000 "
50280400,1/22/1990,"$124,000 "
50280400,10/13/1987,"$87,000 "
50280400,6/11/1986,"$70,650 "
50280420,8/23/2023,$0 
50280420,4/25/2023,"$455,000 "
50280420,5/1/2020,"$400,000 "
50280420,9/24/2007,"$355,000 "
50280420,3/16/1996,"$114,950 "
50280420,7/17/1984,"$78,193 "
50280420,6/20/1979,"$41,000 "
50280430,11/26/2014,"$344,000 "
50280430,9/21/2005,"$414,000 "
50280430,6/11/2003,"$295,000 "
50280430,10/31/2000,"$148,000 "
50280440,7/30/2024,"$445,000 "
50280440,7/20/2017,"$325,000 "
50280440,10/26/1998,"$120,500 "
50280440,3/24/1995,"$126,000 "
50280440,7/29/1991,"$128,000 "
50280450,10/18/2022,"$360,000 "
50280450,2/17/2011,$0 
50280450,11/24/1993,"$123,500 "
50280450,3/27/1984,"$62,332 "
50280450,12/29/1982,"$71,000 "
50280470,11/30/2018,"$350,500 "
50280470,4/19/2013,"$328,000 "
50280470,12/28/2006,$0 
50280470,8/30/2002,"$242,000 "
50280470,1/26/2000,"$123,600 "
50280470,8/15/1999,"$12,000 "
50280480,9/8/2020,"$418,500 "
50280480,4/28/2017,"$292,500 "
50280480,11/30/2006,"$325,000 "
50280480,8/25/2003,"$240,000 "
50280480,12/2/1999,"$132,900 "
50280480,1/30/1987,"$79,500 "
50280500,3/7/2015,$0 
50280500,2/6/2013,$0 
50280500,7/1/1998,$0 
50280500,6/13/1979,"$49,000 "
50280500,5/15/1979,$0 
50280510,5/12/2017,"$324,800 "
50280510,12/12/2016,"$262,800 "
50280510,7/15/2003,"$279,900 "
50280510,12/29/2000,"$149,000 "
50280510,12/7/1988,"$125,000 "
50628580,5/31/2005,"$1,225,000 "
50628580,4/19/2004,"$850,000 "
50628580,11/30/1995,"$505,284 "
50628720,5/5/2021,$0 
50628720,12/5/1995,"$591,774 "
50628720,10/21/1993,$0 
50628710,4/29/2021,"$1,925,000 "
50628710,12/15/2015,"$1,525,000 "
50628710,1/15/2008,$0 
50628710,2/26/2001,"$935,000 "
50628710,2/4/1999,"$754,900 "
50628710,10/31/1995,"$723,796 "
50628700,8/24/2001,"$965,000 "
50628700,10/26/1995,"$632,717 "
50628700,10/21/1993,$0 
50628690,11/6/2020,$0 
50628690,8/15/2007,"$1,395,000 "
50628690,3/7/2005,"$1,395,000 "
50628690,10/21/1998,$0 
50628690,10/30/1995,"$653,094 "
50628680,7/6/2023,"$2,195,000 "
50628680,12/3/2002,"$1,020,000 "
50628680,6/28/2001,"$975,000 "
50628680,2/11/1999,"$728,000 "
50628750,11/22/2024,$0 
50628750,11/5/2016,"$1,149,000 "
50628750,6/30/2009,"$1,020,000 "
50628750,9/29/1995,"$513,777 "
50628750,10/21/1993,$0 
50628670,1/20/2014,$0 
50628670,10/31/1995,"$735,000 "
50628670,10/31/1995,"$688,655 "
50628670,10/21/1993,$0 
50628740,4/16/2025,$0 
50628740,4/16/2025,$0 
50628740,12/11/2003,$0 
50628740,8/26/1999,"$559,900 "
50628740,9/25/1995,"$499,023 "
50628660,6/22/1998,"$720,000 "
50628660,12/7/1995,$0 
50628660,12/7/1995,$0 
50628730,1/12/2022,"$1,599,000 "
50628730,4/5/2006,$0 
50628730,4/5/2006,$0 
50628730,5/7/2003,"$396,500 "
50628730,12/7/1999,$0 
50628730,10/26/1995,"$507,476 "
50628930,10/12/2022,"$1,968,000 "
50628930,4/29/2019,"$1,599,999 "
50628930,5/11/2001,"$949,500 "
50628930,7/7/1995,"$662,063 "
50628930,10/21/1993,$0 
50628970,8/24/2017,"$1,125,000 "
50628970,7/15/2005,"$1,195,000 "
50628970,11/27/2002,"$799,000 "
50628970,5/30/1995,"$498,919 "
50628920,12/7/2018,"$1,710,000 "
50628920,8/26/2014,$0 
50628920,5/4/2005,$0 
50628920,8/26/2003,$0 
50628920,7/11/1995,"$647,468 "
50628960,1/19/2024,"$1,450,000 "
50628960,1/31/2018,"$1,119,000 "
50628960,5/25/2006,"$760,000 "
50628960,10/15/2001,"$689,000 "
50628960,10/1/1999,"$552,000 "
50628960,7/25/1996,"$500,000 "
50628910,9/30/2024,$0 
50628910,9/6/2019,"$1,700,000 "
50628910,9/27/2000,$0 
50628910,7/27/1995,"$603,511 "
50628910,10/21/1993,$0 
50628950,4/8/2025,"$1,650,000 "
50628950,2/13/2019,"$1,125,000 "
50628950,6/9/2017,"$1,117,500 "
50628950,4/3/2017,$0 
50628950,12/5/2011,$0 
50628950,12/5/2011,$0 
50628950,1/23/1998,"$460,000 "
50628950,6/14/1995,"$494,596 "
50628950,10/21/1993,$0 
50628900,7/14/1995,"$593,270 "
50628900,10/21/1993,$0 
50628890,9/11/2024,$0 
50628890,11/9/2022,"$1,850,000 "
50628890,9/24/2015,"$556,567 "
50628890,12/14/1999,$0 
50628890,8/9/1995,"$649,543 "
50628890,10/21/1993,$0 
50628880,5/29/2012,$0 
50628880,5/29/2012,$0 
50628880,2/9/2004,$0 
50628880,12/16/1999,"$815,000 "
50628880,6/28/1996,"$688,000 "
50629080,4/29/2012,"$1,002,500 "
50629080,10/29/1999,"$552,000 "
50629080,12/30/1994,"$464,000 "
50629080,10/21/1993,$0 
50628870,6/21/2019,"$1,790,000 "
50628870,12/12/2014,"$1,685,000 "
50628870,10/3/2007,"$1,302,500 "
50628870,8/24/1995,"$589,651 "
50628870,10/21/1993,$0 
17434000,9/30/1985,"$197,500 "
17434000,7/1/1970,"$40,000 "
17434000,1/1/1942,$0 
17434500,9/24/1998,"$282,500 "
17434500,11/30/1977,"$98,000 "
17434500,7/1/1974,"$62,500 "
17435000,11/22/1999,"$309,911 "
17435000,7/2/1963,$0 
17435500,4/19/2021,"$1,750,000 "
17435500,2/26/2016,"$1,370,000 "
17435500,2/10/2016,$0 
17435500,4/29/2013,"$660,000 "
17435500,7/5/1972,"$47,700 "
17432500,8/13/2021,"$1,100,000 "
17432500,1/1/1942,$0 
17433000,8/6/2021,"$1,975,000 "
17433000,6/20/2006,"$530,000 "
17433000,9/25/2000,"$450,000 "
17433000,2/10/2000,$0 
17433000,1/1/1942,$0 
17433500,12/20/2013,$0 
17433500,2/5/2013,$0 
17433500,5/10/2011,"$850,000 "
17433500,5/2/2005,"$875,000 "
17433500,2/23/2004,$0 
17433500,4/10/1998,$0 
17062000,4/15/2013,$0 
17062000,4/15/2013,$0 
17062000,11/1/2004,$0 
17062000,11/1/2004,$0 
17062000,1/23/2003,$0 
17062020,4/13/2017,"$314,900 "
17062020,11/20/1987,$0 
17062020,11/20/1987,"$76,000 "
17062020,1/1/1942,"$41,000 "
17062040,11/22/2021,"$385,000 "
17062040,4/12/2019,"$381,000 "
17062040,4/4/2014,$0 
17062040,1/18/2005,"$290,000 "
17062040,10/14/1999,$0 
17062040,8/5/1974,"$50,610 "
17062060,5/11/2017,"$329,000 "
17062060,1/5/2015,"$340,000 "
17062060,4/15/2013,$0 
17062060,4/15/2013,$0 
17062060,12/14/2012,$0 
17062060,8/7/2010,$0 
17062060,10/27/2004,$0 
17062060,1/28/1997,$0 
17062060,10/10/1995,"$80,000 "
17062080,6/5/1997,"$121,500 "
17062080,11/16/1990,"$136,800 "
17062080,9/28/1988,"$122,000 "
17062100,6/2/2022,"$355,000 "
17062100,9/20/2007,"$325,000 "
17062100,3/8/2002,"$160,000 "
17062100,10/29/1993,"$114,500 "
17062100,9/12/1975,"$42,595 "
17062120,4/21/2011,"$275,000 "
17062120,11/10/2005,$0 
17062120,8/13/2004,"$320,000 "
17062120,1/28/2003,$0 
17062140,4/22/2020,"$370,000 "
17062140,11/10/2000,"$146,000 "
17062140,3/12/1996,$0 
17062140,10/25/1985,"$83,000 "
50305600,12/30/2019,"$719,000 "
50305600,8/12/2019,$0 
50305600,2/6/2017,$0 
50305600,8/28/2006,"$599,000 "
50305600,9/13/2000,$0 
50305600,3/27/1998,"$192,000 "
50305600,12/14/1987,"$152,900 "
17062160,4/29/2024,"$389,900 "
17062160,4/7/2022,"$345,000 "
17062160,7/20/2017,"$314,900 "
17062160,4/28/2005,"$352,000 "
17062160,4/19/2000,"$98,500 "
17062160,9/4/1986,"$83,000 "
17062180,6/25/1984,"$83,000 "
17062180,8/28/1979,"$63,500 "
17062180,12/3/1974,"$38,750 "
17062200,3/8/2019,"$373,000 "
17062200,8/28/2007,"$334,654 "
17062200,11/20/2006,$0 
17062200,1/1/1942,$0 
17062220,1/5/2015,"$340,000 "
17062220,9/29/2010,"$275,000 "
17062220,7/9/2008,"$322,000 "
17062220,11/9/1977,"$46,000 "
17062220,1/1/1942,$0 
17062240,1/8/2025,"$418,000 "
17062240,7/25/2023,"$360,000 "
17062240,5/27/2021,$0 
17062240,12/22/2015,"$341,000 "
17062240,1/25/2001,$0 
17062240,7/9/1999,$0 
17062240,1/8/1981,"$84,500 "
17062280,5/21/2021,"$380,000 "
17062280,2/27/2020,$0 
17062280,9/28/2018,"$345,000 "
17062280,7/29/1997,"$85,260 "
17062280,8/14/1990,"$125,000 "
17062280,2/28/1985,"$81,500 "
17062300,8/2/2016,$0 
17062300,3/3/2015,"$340,000 "
17062300,4/28/2008,"$337,000 "
17062300,5/27/2003,"$222,000 "
17062300,1/15/1998,$0 
17062300,8/25/1980,"$79,000 "
17062320,5/6/2005,"$391,000 "
17062320,6/2/2002,$0 
17062320,5/23/1990,"$126,900 "
50305610,7/17/2019,"$710,000 "
50305610,4/16/2008,"$515,000 "
50305610,11/24/1992,"$180,000 "
50305610,11/13/1984,"$115,500 "
50305610,3/27/1980,"$456,000 "
17062340,6/17/2017,$0 
17062340,1/17/2002,"$156,750 "
17062340,10/21/1997,"$90,000 "
17062340,11/19/1985,"$76,000 "
17062360,3/27/2019,"$416,069 "
17062360,1/4/2017,"$200,000 "
17062360,4/16/2002,$0 
17062360,1/7/1998,"$117,000 "
17062360,12/28/1988,$0 
17062380,7/20/2018,"$359,900 "
17062380,6/10/2016,"$275,000 "
17062380,2/14/1991,$0 
17062380,12/31/1985,"$81,000 "
17062380,1/1/1942,"$46,200 "
17062400,4/1/2022,"$395,000 "
17062400,6/24/2021,"$315,000 "
17062400,5/17/2010,$0 
17062400,12/16/2004,"$144,000 "
17062400,11/17/1994,$0 
17062400,2/11/1992,$0 
17062420,9/1/2006,"$346,000 "
17062420,11/3/2003,"$218,700 "
17062420,4/22/1991,"$121,500 "
17062420,10/29/1987,"$100,000 "
17062440,4/7/2021,"$415,000 "
17062440,3/27/2015,"$300,000 "
17062440,10/30/2000,$0 
17062440,6/17/1977,"$56,200 "
17062440,1/1/1942,$0 
17062460,6/1/2018,"$349,900 "
17062460,1/21/2011,"$293,000 "
17062460,10/26/2005,"$393,000 "
17062460,11/2/1979,"$73,500 "
17062460,8/28/1975,"$43,260 "
17062480,9/5/2012,$0 
17062480,11/25/2009,"$315,000 "
17062480,9/27/2003,"$254,900 "
17062480,6/25/1991,"$140,000 "
17062480,8/24/1988,"$117,500 "
50305620,6/2/2000,"$185,000 "
50305620,5/19/1989,"$201,000 "
50305620,6/6/1986,"$136,000 "
17062500,4/8/2021,"$420,000 "
17062500,8/12/2017,"$385,000 "
17062500,9/28/2006,"$370,000 "
17062500,12/8/2003,$0 
17062500,6/13/1975,"$49,475 "
17062500,1/1/1942,$0 
17062520,3/7/2011,$0 
17062520,7/8/2010,$0 
17062520,4/21/2000,$0 
17062520,1/1/1942,$0 
17062540,11/20/2003,"$254,000 "
17062540,12/13/1988,$0 
17062540,12/1/1978,"$58,500 "
17062560,4/10/2006,"$385,000 "
17062560,10/17/2003,"$218,000 "
17062560,10/14/1999,$0 
17062560,2/23/1979,"$53,000 "
17062580,8/27/2020,$0 
17062580,1/31/1995,"$122,000 "
17062580,7/28/1988,"$115,000 "
17062580,1/28/1988,$0 
17062600,3/1/2024,$0 
17062600,10/1/2018,"$325,000 "
17062600,11/29/2010,"$315,000 "
17062600,5/10/2000,"$112,500 "
17062600,12/8/1992,"$121,500 "
17062600,10/31/1984,"$81,500 "
17062620,8/30/2021,"$399,900 "
17062620,12/29/1975,"$50,630 "
17062620,1/1/1942,$0 
17062640,12/18/1997,$0 
17062640,11/14/1996,$0 
17062640,10/6/1975,"$44,200 "
50305630,9/20/2018,$0 
50305630,7/31/2017,"$530,000 "
50305630,1/13/2017,"$343,450 "
50305630,6/7/1995,"$193,000 "
50305630,4/22/1986,"$120,000 "
50305630,9/22/1980,"$114,500 "
17062660,7/27/1977,"$41,600 "
17062660,1/1/1942,$0 
17062680,4/17/2001,"$108,000 "
17062680,6/14/1985,"$82,500 "
17062680,1/12/1983,"$79,000 "
17062700,8/6/2021,"$387,000 "
17062700,3/3/2015,"$267,500 "
17062700,6/3/2014,"$275,294 "
17062700,5/15/2006,"$349,900 "
17062700,6/8/1978,$0 
17062700,1/1/1975,"$40,885 "
17062700,1/1/1942,$0 
17062720,9/29/2014,"$340,000 "
17062720,11/14/2011,"$299,900 "
17062720,10/28/2002,"$169,900 "
17062720,2/26/1999,"$98,000 "
17062720,2/26/1988,"$105,000 "
17062740,1/16/2025,"$385,000 "
17062740,5/3/2016,$0 
17062740,1/1/1942,$0 
17062760,12/13/1996,$0 
17062760,12/13/1996,$0 
17062760,3/5/1992,$0 
17062780,1/29/2011,"$312,000 "
17062780,2/27/2006,"$382,000 "
17062780,7/28/1999,"$112,500 "
17062780,6/16/1987,"$99,000 "
17062780,3/20/1986,"$87,500 "
17062800,8/10/2016,"$290,000 "
17062800,4/15/2008,"$340,000 "
17062800,4/12/2006,$0 
17062800,4/12/2006,$0 
17062800,8/22/2003,"$219,000 "
17062800,11/30/1998,"$105,000 "
17062800,12/8/1983,"$85,000 "
50305640,6/3/2013,"$557,000 "
50305640,12/24/2012,$0 
50305640,10/1/2010,$0 
50305640,11/7/1997,"$171,000 "
50305640,8/1/1997,"$135,000 "
50305640,4/21/1987,"$136,000 "
17062820,5/19/2020,"$369,900 "
17062820,7/30/2015,"$322,000 "
17062820,7/6/2011,$0 
17062820,7/1/2011,"$290,000 "
17062820,9/2/2010,"$216,100 "
17062820,4/30/1992,"$123,000 "
17062820,1/1/1942,$0 
17062840,1/1/1942,$0 
17062860,5/25/2023,"$360,000 "
17062860,12/11/2015,$0 
17062860,12/23/1975,"$42,500 "
17062860,1/1/1942,$0 
17062880,12/14/2018,"$338,888 "
17062880,5/10/2006,"$380,000 "
17062880,2/5/2003,$0 
17062880,4/28/1994,"$140,500 "
17062880,1/1/1942,$0 
17062900,8/11/2021,"$383,250 "
17062900,12/29/2006,"$334,000 "
17062900,2/17/2005,"$299,000 "
17062900,11/7/1975,"$43,000 "
17062900,1/1/1942,$0 
17062920,3/18/2024,"$460,000 "
17062920,6/11/2020,"$402,500 "
17062920,9/7/2017,"$374,000 "
17062920,1/8/2014,"$348,000 "
17062920,6/15/2007,"$397,500 "
17062920,7/26/1991,"$130,500 "
17062920,12/12/1975,"$49,000 "
17062920,3/13/1974,$0 
17062940,10/14/1998,"$93,000 "
17062940,4/27/1989,"$123,500 "
17062940,6/25/1986,"$83,500 "
17062960,10/31/2017,"$339,500 "
17062960,5/17/2010,$0 
17062960,10/18/1999,"$120,000 "
17062960,4/18/1988,"$115,000 "
17062960,2/17/1976,"$51,350 "
17062980,6/23/1987,$0 
17062980,12/23/1975,"$46,040 "
17062980,1/1/1942,$0 
17063000,3/30/2001,"$139,000 "
17063000,6/10/1992,"$116,000 "
17063000,12/14/1989,"$120,000 "
17063120,10/23/2017,"$370,000 "
17063120,3/23/2009,$0 
17063120,7/1/1983,"$92,750 "
17063120,7/23/1976,"$50,500 "
17063120,1/1/1942,$0 
17063140,10/27/2021,"$350,000 "
17063140,6/29/2018,"$350,000 "
17063140,12/9/2014,"$349,500 "
17063140,6/16/1978,"$48,300 "
17063140,12/31/1975,"$42,470 "
17063140,1/1/1942,$0 
17063160,2/9/2022,"$395,000 "
17063160,4/24/2018,$0 
17063160,5/24/2017,"$392,000 "
17063160,6/28/2012,$0 
17063160,5/12/2005,"$430,000 "
17063160,7/9/2003,"$250,000 "
17063160,11/10/2000,$0 
17063180,11/26/1975,"$40,595 "
