account_num,year_built,construction_quality,building_condition,hvac,building_type,gross_building_area,net_leasable_area
50226140,1948,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50226370,1948,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50226350,1948,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50226380,1948,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50226360,1948,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50226150,1948,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50226390,1948,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50226160,1948,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50226400,1948,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50226170,1948,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50226180,1948,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50226210,1948,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50226190,1948,VERY GOOD,FAIR,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50226220,1948,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50226200,1948,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50226230,1948,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50226240,1948,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50226250,1948,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50226260,1948,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50226270,1948,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50225080,1948,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50225020,1948,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50225050,1948,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50225030,1948,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50225060,1948,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50225040,1948,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50225070,1948,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50224960,1948,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50224990,1948,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50224970,1948,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50225000,1948,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50224980,1948,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50225010,1948,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50224950,1948,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50224940,1948,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50411500,1984,GOOD,GOOD,HOT CHILLED WATER,APARTMENTS (HI-RISE),"178,179","156,227"
60000080,1940,VERY GOOD,EXCELLENT,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
60000090,1940,VERY GOOD,EXCELLENT,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
60000100,2005,VERY GOOD,EXCELLENT,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
60000110,1940,VERY GOOD,EXCELLENT,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
60000120,1940,VERY GOOD,EXCELLENT,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
60000130,1940,VERY GOOD,EXCELLENT,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
60000140,1940,VERY GOOD,EXCELLENT,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
60000150,1940,VERY GOOD,EXCELLENT,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
60000160,1940,VERY GOOD,EXCELLENT,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50404500,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50404510,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50404520,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50404530,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50404540,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50404550,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50404560,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50404570,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50404580,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50404590,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50404600,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50404610,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50404620,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50404630,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50404640,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50404650,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50404660,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50404670,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50404680,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50404690,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50404700,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50404710,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50404720,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50404730,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50404740,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50404750,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50404760,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50404770,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50404780,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50404790,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50404800,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50404810,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50404820,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50404830,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50404840,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50404850,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50404860,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50404870,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50404880,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50404890,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50404900,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50404910,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50415500,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50415510,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50415520,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50415530,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50415540,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50415550,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50415560,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50415570,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50415580,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50415590,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50415600,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50415610,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50415620,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50415630,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50415640,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50415650,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50415660,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50415670,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50415680,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50415690,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50415700,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50415710,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50415720,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50415730,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50404920,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50404930,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50404940,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50404950,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50404960,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50404970,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50404980,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50404990,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50405000,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50405010,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50405020,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50405030,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50405040,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50405050,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50405060,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50405070,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50405080,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50405090,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50406000,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50406010,1944,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
12301000,1950,GOOD,GOOD,HOT WATER,MULTIPLE - RESIDENTIAL,"164,000","83,835"
50624830,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50624840,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50624850,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50624860,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50624870,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50624880,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50624890,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50624900,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50624910,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50624920,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50624930,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50624940,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50624950,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50624960,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50624970,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50624980,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50624990,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625000,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625010,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625020,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625030,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625040,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625050,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625060,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625070,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625080,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625090,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625100,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625110,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625120,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625130,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625140,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625150,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625160,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625170,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625180,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625190,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625200,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625210,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625220,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625230,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625240,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625250,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625260,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625270,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625280,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50265290,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625300,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625310,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625320,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625330,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625340,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625350,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625360,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625370,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625380,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625390,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625400,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625410,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625420,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625430,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625440,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625450,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625460,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625470,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625480,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625490,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625500,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625510,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625520,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625530,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625540,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625550,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625560,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625570,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625580,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625590,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625600,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625610,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625620,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625630,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625640,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625650,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625660,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625670,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625680,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625690,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625700,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625710,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625720,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625730,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625740,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625750,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625760,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625770,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625780,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625790,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625800,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625810,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625820,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625830,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625840,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625850,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625860,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625870,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625880,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625890,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625900,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625910,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625920,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625930,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625940,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625950,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
50625960,1942,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
